   28   29.711093    9.063582   17.131836    7.103453    1.897363    0.003321   -0.208698    0.072104  0.69532166-309
   29   29.761093    9.080285   17.131536    7.103334    1.897183    0.003716   -0.208698    0.072104  0.69532166-309
   30   29.811093    9.096990   17.131212    7.103206    1.896988    0.004156   -0.208698    0.072104  0.69532166-309
   31   29.861093    9.113699   17.130862    7.103067    1.896778    0.004648   -0.208698    0.072104  0.69532166-309
   32   29.911093    9.130411   17.130484    7.102917    1.896551    0.005197   -0.208698    0.072104  0.69532166-309
   33   29.961093    9.147126   17.130075    7.102755    1.896306    0.005809   -0.208698    0.072104  0.69532166-309
   34   30.011093    9.163846   17.129634    7.102581    1.896041    0.006491   -0.208698    0.072104  0.69532166-309
   35   30.061093    9.180570   17.129157    7.102392    1.895754    0.007251   -0.208698    0.072104  0.69532166-309
   36   30.111093    9.197298   17.128641    7.102187    1.895445    0.008096   -0.208698    0.072104  0.69532166-309
   37   30.161093    9.214031   17.128085    7.101967    1.895111    0.009037   -0.208698    0.072104  0.69532166-309
   38   30.211093    9.230770   17.127483    7.101728    1.894750    0.010083   -0.208698    0.072104  0.69532166-309
   39   30.261093    9.247515   17.126833    7.101471    1.894360    0.011246   -0.208698    0.072104  0.69532166-309
   40   30.311093    9.264265   17.126131    7.101193    1.893938    0.012536   -0.208698    0.072104  0.69532166-309
   41   30.361093    9.281023   17.125371    7.100892    1.893482    0.013967   -0.208698    0.072104  0.69532166-309
   42   30.411093    9.297788   17.124551    7.100567    1.892990    0.015552   -0.208698    0.072104  0.69532166-309
   43   30.461093    9.314561   17.123664    7.100215    1.892457    0.017308   -0.208698    0.072104  0.69532166-309
   44   30.511093    9.331342   17.122705    7.099835    1.891882    0.019249   -0.208698    0.072104  0.69532166-309
   45   30.561093    9.348133   17.121669    7.099425    1.891260    0.021393   -0.208698    0.072104  0.69532166-309
   46   30.611093    9.364934   17.120548    7.098981    1.890587    0.023757   -0.208698    0.072104  0.69532166-309
   47   30.661093    9.381746   17.119337    7.098500    1.889860    0.026362   -0.208698    0.072104  0.69532166-309
   48   30.711093    9.398569   17.118026    7.097981    1.889073    0.029227   -0.208698    0.072104  0.69532166-309
   49   30.761093    9.415405   17.116609    7.097420    1.888223    0.032373   -0.208698    0.072104  0.69532166-309
   50   30.811093    9.432255   17.115076    7.096812    1.887303    0.035822   -0.208698    0.072104  0.69532166-309
   51   30.861093    9.449120   17.113418    7.096155    1.886307    0.039595   -0.208698    0.072104  0.69532166-309
   52   30.911093    9.466002   17.111624    7.095444    1.885230    0.043714   -0.208698    0.072104  0.69532166-309
   53   30.961093    9.482900   17.109682    7.094675    1.884064    0.048201   -0.208698    0.072104  0.69532166-309
   54   31.011093    9.499818   17.107580    7.093842    1.882803    0.053078   -0.208698    0.072104  0.69532166-309
   55   31.061093    9.516757   17.105304    7.092940    1.881437    0.058363   -0.208698    0.072104  0.69532166-309
   56   31.111093    9.533717   17.102840    7.091964    1.879958    0.064075   -0.208698    0.072104  0.69532166-309
   57   31.161093    9.550703   17.100171    7.090906    1.878356    0.070228   -0.208698    0.072104  0.69532166-309
   58   31.211093    9.567714   17.097279    7.089760    1.876620    0.076835   -0.208698    0.072104  0.69532166-309
   59   31.261093    9.584754   17.094146    7.088519    1.874739    0.083902   -0.208698    0.072104  0.69532166-309
   60   31.311093    9.601825   17.090749    7.087173    1.872701    0.091431   -0.208698    0.072104  0.69532166-309
   61   31.361093    9.618931   17.087065    7.085713    1.870490    0.099416   -0.208698    0.072104  0.69532166-309
   62   31.411093    9.636072   17.083069    7.084130    1.868091    0.107845   -0.208698    0.072104  0.69532166-309
   63   31.461093    9.653255   17.078732    7.082411    1.865488    0.116695   -0.208698    0.072104  0.69532166-309
   64   31.511093    9.670480   17.074024    7.080546    1.862662    0.125933   -0.208698    0.072104  0.69532166-309
   65   31.561093    9.687754   17.068910    7.078519    1.859593    0.135514   -0.208698    0.072104  0.69532166-309
   66   31.611093    9.705079   17.063352    7.076317    1.856257    0.145381   -0.208698    0.072104  0.69532166-309
   67   31.661093    9.722461   17.057308    7.073922    1.852630    0.155463   -0.208698    0.072104  0.69532166-309
   68   31.711093    9.739905   17.050731    7.071316    1.848683    0.165674   -0.208698    0.072104  0.69532166-309
   69   31.761093    9.757417   17.043571    7.068479    1.844385    0.175916   -0.208698    0.072104  0.69532166-309
   70   31.811093    9.775004   17.035768    7.065388    1.839703    0.186073   -0.208698    0.072104  0.69532166-309
   71   31.861093    9.792672   17.027259    7.062016    1.834596    0.196020   -0.208698    0.072104  0.69532166-309
   72   31.911093    9.810430   17.017970    7.058336    1.829022    0.205616   -0.208698    0.072104  0.69532166-309
   73   31.960228    9.827977   17.008005    7.054387    1.823042    0.214560   -0.208698    0.072104  0.69532166-309
   74   32.004899    9.844021   16.998150    7.050483    1.817128    0.222151   -0.208698    0.072104  0.69532166-309
   75   32.046676    9.859111   16.988183    7.046548    1.811134    0.228879   -0.208698    0.072104  0.00000000E+00
   76   32.085473    9.873207   16.978215    7.042699    1.805053    0.235102   -0.208698    0.072104  0.00000000E+00
   77   32.121658    9.886435   16.968248    7.038980    1.798831    0.242014   -0.208713    0.072093  0.00000000E+00
   78   32.155536    9.898898   16.958280    7.035363    1.792521    0.249425   -0.208715    0.072091  0.00000000E+00
   79   32.187360    9.910682   16.948312    7.031839    1.786121    0.256335   -0.208717    0.072090  0.00000000E+00
   80   32.217348    9.921861   16.938344    7.028400    1.779635    0.262840   -0.208718    0.072089  0.00000000E+00
   81   32.245682    9.932496   16.928376    7.025044    1.773068    0.269024   -0.208720    0.072088  0.00000000E+00
   82   32.272521    9.942640   16.918407    7.021764    1.766425    0.274959   -0.208721    0.072087  0.00000000E+00
   83   32.298000    9.952338   16.908438    7.018558    1.759710    0.280703   -0.208723    0.072086  0.00000000E+00
   84   32.322238    9.961631   16.898469    7.015418    1.752928    0.286307   -0.208724    0.072084  0.00000000E+00
   85   32.345340    9.970553   16.888499    7.012343    1.746083    0.291811   -0.208725    0.072083  0.00000000E+00
   86   32.367397    9.979134   16.878529    7.009326    1.739179    0.297246   -0.208727    0.072082  0.00000000E+00
   87   32.388491    9.987402   16.868558    7.006365    1.732220    0.302639   -0.208728    0.072081  0.00000000E+00
   88   32.408694    9.995380   16.858587    7.003455    1.725209    0.308009   -0.208729    0.072080  0.00000000E+00
   89   32.428070   10.003090   16.848616    7.000593    1.718151    0.313371   -0.208730    0.072080  0.00000000E+00
   90   32.446676   10.010551   16.838644    6.997776    1.711047    0.318735   -0.208732    0.072079  0.00000000E+00
   91   32.464566   10.017779   16.828671    6.995000    1.703902    0.324109   -0.208733    0.072078  0.00000000E+00
   92   32.481785   10.024791   16.818699    6.992264    1.696718    0.329498   -0.208734    0.072077  0.00000000E+00
   93   32.498378   10.031600   16.808725    6.989563    1.689498    0.334907   -0.208735    0.072076  0.00000000E+00
   94   32.514381   10.038219   16.798752    6.986896    1.682243    0.340335   -0.208736    0.072075  0.00000000E+00
   95   32.529831   10.044659   16.788778    6.984261    1.674956    0.345785   -0.208737    0.072075  0.00000000E+00
   96   32.544759   10.050932   16.778803    6.981656    1.667639    0.351256   -0.208738    0.072074  0.00000000E+00
   97   32.559196   10.057045   16.768829    6.979079    1.660293    0.356747   -0.208739    0.072073  0.00000000E+00
   98   32.573168   10.063010   16.758854    6.976527    1.652921    0.362256   -0.208739    0.072073  0.00000000E+00
   99   32.586701   10.068832   16.748878    6.974001    1.645523    0.367781   -0.208740    0.072072  0.00000000E+00
  100   32.599816   10.074521   16.738902    6.971498    1.638102    0.373320   -0.208741    0.072071  0.00000000E+00
  101   32.612536   10.080082   16.728926    6.969018    1.630658    0.378872   -0.208742    0.072071  0.00000000E+00
  102   32.624881   10.085523   16.718949    6.966558    1.623192    0.384432   -0.208743    0.072070  0.00000000E+00
  103   32.636868   10.090849   16.708972    6.964117    1.615706    0.389999   -0.208743    0.072070  0.00000000E+00
  104   32.648515   10.096065   16.698995    6.961696    1.608201    0.395571   -0.208744    0.072069  0.00000000E+00
  105   32.659837   10.101177   16.689017    6.959292    1.600677    0.401144   -0.208745    0.072069  0.00000000E+00
  106   32.670850   10.106190   16.679039    6.956906    1.593135    0.406717   -0.208745    0.072068  0.00000000E+00
  107   32.681566   10.111107   16.669061    6.954535    1.585577    0.412287   -0.208746    0.072068  0.00000000E+00
  108   32.692000   10.115934   16.659082    6.952180    1.578002    0.417852   -0.208747    0.072067  0.00000000E+00
  109   32.702162   10.120674   16.649103    6.949840    1.570412    0.423410   -0.208747    0.072067  0.00000000E+00
  110   32.712065   10.125330   16.639124    6.947514    1.562808    0.428959   -0.208748    0.072066  0.00000000E+00
  111   32.721719   10.129907   16.629145    6.945201    1.555189    0.434497   -0.208748    0.072066  0.00000000E+00
  112   32.731134   10.134407   16.619165    6.942902    1.547556    0.440022   -0.208749    0.072066  0.00000000E+00
  113   32.740320   10.138833   16.609185    6.940615    1.539910    0.445532   -0.208749    0.072065  0.00000000E+00
  114   32.749285   10.143189   16.599205    6.938340    1.532252    0.451026   -0.208750    0.072065  0.00000000E+00
  115   32.758038   10.147476   16.589224    6.936076    1.524581    0.456503   -0.208750    0.072065  0.00000000E+00
  116   32.766587   10.151698   16.579243    6.933823    1.516898    0.461960   -0.208751    0.072064  0.00000000E+00
  117   32.774939   10.155857   16.569262    6.931582    1.509204    0.467397   -0.208751    0.072064  0.00000000E+00
  118   32.783102   10.159955   16.559281    6.929350    1.501499    0.472813   -0.208751    0.072064  0.00000000E+00
  119   32.791081   10.163994   16.549299    6.927129    1.493783    0.478206   -0.208752    0.072063  0.00000000E+00
  120   32.798885   10.167977   16.539317    6.924917    1.486057    0.483575   -0.208752    0.072063  0.00000000E+00
  121   32.806518   10.171905   16.529335    6.922715    1.478320    0.488919   -0.208753    0.072063  0.00000000E+00
  122   32.813986   10.175780   16.519353    6.920522    1.470574    0.494238   -0.208753    0.072063  0.00000000E+00
  123   32.821295   10.179604   16.509371    6.918337    1.462818    0.499530   -0.208753    0.072062  0.00000000E+00
  124   32.828451   10.183379   16.499388    6.916162    1.455053    0.504794   -0.208754    0.072062  0.00000000E+00
  125   32.835457   10.187106   16.489405    6.913994    1.447279    0.510031   -0.208754    0.072062  0.00000000E+00
  126   32.842320   10.190787   16.479422    6.911835    1.439496    0.515239   -0.208754    0.072061  0.00000000E+00
  127   32.849042   10.194423   16.469438    6.909683    1.431705    0.520417   -0.208755    0.072061  0.00000000E+00
  128   32.855630   10.198015   16.459455    6.907540    1.423905    0.525565   -0.208755    0.072061  0.00000000E+00
  129   32.862086   10.201566   16.449471    6.905403    1.416097    0.530683   -0.208755    0.072061  0.00000000E+00
  130   32.868416   10.205075   16.439487    6.903274    1.408281    0.535769   -0.208755    0.072061  0.00000000E+00
  131   32.874621   10.208545   16.429503    6.901152    1.400457    0.540824   -0.208756    0.072060  0.00000000E+00
  132   32.880707   10.211976   16.419519    6.899037    1.392625    0.545847   -0.208756    0.072060  0.00000000E+00
  133   32.886677   10.215370   16.409534    6.896929    1.384787    0.550837   -0.208756    0.072060  0.00000000E+00
  134   32.892534   10.218728   16.399550    6.894826    1.376941    0.555793   -0.208756    0.072060  0.00000000E+00
  135   32.898281   10.222051   16.389565    6.892729    1.369089    0.560715   -0.208757    0.072060  0.00000000E+00
  136   32.903921   10.225339   16.379580    6.890639    1.361231    0.565603   -0.208757    0.072059  0.00000000E+00
  137   32.909457   10.228593   16.369594    6.888554    1.353366    0.570456   -0.208757    0.072059  0.00000000E+00
  138   32.914892   10.231816   16.359609    6.886474    1.345495    0.575274   -0.208757    0.072059  0.00000000E+00
  139   32.920229   10.235006   16.349623    6.884400    1.337618    0.580057   -0.208758    0.072059  0.00000000E+00
  140   32.925471   10.238166   16.339638    6.882331    1.329735    0.584805   -0.208758    0.072059  0.00000000E+00
  141   32.930619   10.241296   16.329652    6.880267    1.321846    0.589518   -0.208758    0.072059  0.00000000E+00
  142   32.935677   10.244396   16.319666    6.878209    1.313952    0.594194   -0.208758    0.072059  0.00000000E+00
  143   32.940646   10.247468   16.309680    6.876155    1.306052    0.598835   -0.208758    0.072058  0.00000000E+00
  144   32.945528   10.250513   16.299693    6.874106    1.298146    0.603440   -0.208759    0.072058  0.00000000E+00
  145   32.950327   10.253530   16.289707    6.872061    1.290235    0.608008   -0.208759    0.072058  0.00000000E+00
  146   32.955044   10.256521   16.279720    6.870021    1.282319    0.612541   -0.208759    0.072058  0.00000000E+00
  147   32.959681   10.259486   16.269733    6.867986    1.274398    0.617037   -0.208759    0.072058  0.00000000E+00
  148   32.964240   10.262425   16.259746    6.865955    1.266472    0.621496   -0.208759    0.072058  0.00000000E+00
  149   32.968723   10.265341   16.249759    6.863928    1.258541    0.625920   -0.208759    0.072058  0.00000000E+00
  150   32.973132   10.268232   16.239772    6.861906    1.250605    0.630306   -0.208760    0.072057  0.00000000E+00
  151   32.977468   10.271100   16.229784    6.859887    1.242665    0.634656   -0.208760    0.072057  0.00000000E+00
  152   32.981733   10.273945   16.219797    6.857873    1.234720    0.638969   -0.208760    0.072057  0.00000000E+00
  153   32.985929   10.276767   16.209809    6.855863    1.226770    0.643246   -0.208760    0.072057  0.00000000E+00
  154   32.990057   10.279568   16.199821    6.853856    1.218816    0.647486   -0.208760    0.072057  0.00000000E+00
  155   32.994119   10.282347   16.189834    6.851853    1.210858    0.651690   -0.208760    0.072057  0.00000000E+00
  156   32.998117   10.285105   16.179845    6.849854    1.202895    0.655856   -0.208760    0.072057  0.00000000E+00
  157   33.002051   10.287843   16.169857    6.847858    1.194928    0.659987   -0.208761    0.072057  0.00000000E+00
  158   33.005923   10.290561   16.159869    6.845866    1.186957    0.664080   -0.208761    0.072057  0.00000000E+00
  159   33.009735   10.293259   16.149880    6.843878    1.178982    0.668137   -0.208761    0.072056  0.00000000E+00
  160   33.013488   10.295938   16.139892    6.841892    1.171003    0.672158   -0.208761    0.072056  0.00000000E+00
  161   33.017183   10.298599   16.129903    6.839910    1.163020    0.676142   -0.208761    0.072056  0.00000000E+00
  162   33.020821   10.301240   16.119914    6.837932    1.155034    0.680090   -0.208761    0.072056  0.00000000E+00
  163   33.024404   10.303864   16.109925    6.835956    1.147043    0.684002   -0.208761    0.072056  0.00000000E+00
  164   33.027933   10.306470   16.099936    6.833984    1.139049    0.687877   -0.208761    0.072056  0.00000000E+00
  165   33.031408   10.309059   16.089947    6.832015    1.131051    0.691716   -0.208762    0.072056  0.00000000E+00
  166   33.034831   10.311631   16.079957    6.830048    1.123050    0.695519   -0.208762    0.072056  0.00000000E+00
  167   33.038203   10.314187   16.069968    6.828085    1.115045    0.699287   -0.208762    0.072056  0.00000000E+00
  168   33.041525   10.316726   16.059978    6.826124    1.107037    0.703018   -0.208762    0.072056  0.00000000E+00
  169   33.044798   10.319249   16.049989    6.824167    1.099026    0.706714   -0.208762    0.072056  0.00000000E+00
  170   33.048023   10.321756   16.039999    6.822212    1.091011    0.710374   -0.208762    0.072056  0.00000000E+00
  171   33.051201   10.324248   16.030009    6.820260    1.082993    0.713998   -0.208762    0.072055  0.00000000E+00
  172   33.054333   10.326725   16.020019    6.818310    1.074972    0.717587   -0.208762    0.072055  0.00000000E+00
  173   33.057420   10.329187   16.010029    6.816363    1.066948    0.721141   -0.208762    0.072055  0.00000000E+00
  174   33.060462   10.331635   16.000038    6.814419    1.058921    0.724660   -0.208763    0.072055  0.00000000E+00
  175   33.063460   10.334068   15.990048    6.812477    1.050890    0.728144   -0.208763    0.072055  0.00000000E+00
  176   33.066416   10.336487   15.980057    6.810537    1.042857    0.731593   -0.208763    0.072055  0.00000000E+00
  177   33.069330   10.338893   15.970067    6.808600    1.034821    0.735007   -0.208763    0.072055  0.00000000E+00
  178   33.072203   10.341285   15.960076    6.806665    1.026782    0.738387   -0.208763    0.072055  0.00000000E+00
  179   33.075035   10.343664   15.950085    6.804733    1.018741    0.741732   -0.208763    0.072055  0.00000000E+00
  180   33.077828   10.346030   15.940094    6.802802    1.010697    0.745044   -0.208763    0.072055  0.00000000E+00
  181   33.080581   10.348383   15.930103    6.800874    1.002650    0.748321   -0.208763    0.072055  0.00000000E+00
  182   33.083297   10.350723   15.920112    6.798948    0.994600    0.751564   -0.208763    0.072055  0.00000000E+00
  183   33.085975   10.353052   15.910120    6.797024    0.986548    0.754773   -0.208763    0.072055  0.00000000E+00
  184   33.088616   10.355368   15.900129    6.795102    0.978494    0.757949   -0.208764    0.072055  0.00000000E+00
  185   33.091221   10.357672   15.890137    6.793182    0.970437    0.761091   -0.208764    0.072055  0.00000000E+00
  186   33.093791   10.359964   15.880146    6.791264    0.962378    0.764200   -0.208764    0.072054  0.00000000E+00
  187   33.096325   10.362245   15.870154    6.789347    0.954316    0.767276   -0.208764    0.072054  0.00000000E+00
  188   33.098825   10.364514   15.860162    6.787432    0.946253    0.770319   -0.208764    0.072054  0.00000000E+00
  189   33.101292   10.366772   15.850170    6.785520    0.938187    0.773329   -0.208764    0.072054  0.00000000E+00
  190   33.103725   10.369020   15.840178    6.783608    0.930119    0.776306   -0.208764    0.072054  0.00000000E+00
  191   33.106126   10.371256   15.830186    6.781699    0.922049    0.779251   -0.208764    0.072054  0.00000000E+00
  192   33.108495   10.373482   15.820193    6.779790    0.913978    0.782164   -0.208764    0.072054  0.00000000E+00
  193   33.110832   10.375697   15.810201    6.777884    0.905904    0.785045   -0.208764    0.072054  0.00000000E+00
  194   33.113138   10.377903   15.800209    6.775979    0.897828    0.787894   -0.208764    0.072054  0.00000000E+00
  195   33.115414   10.380097   15.790216    6.774075    0.889750    0.790712   -0.208764    0.072054  0.00000000E+00
  196   33.117660   10.382282   15.780223    6.772173    0.881671    0.793498   -0.208764    0.072054  0.00000000E+00
  197   33.119876   10.384458   15.770230    6.770273    0.873589    0.796253   -0.208765    0.072054  0.00000000E+00
  198   33.122064   10.386623   15.760237    6.768373    0.865506    0.798976   -0.208765    0.072054  0.00000000E+00
  199   33.124223   10.388779   15.750244    6.766475    0.857422    0.801670   -0.208765    0.072054  0.00000000E+00
  200   33.126354   10.390925   15.740251    6.764578    0.849335    0.804332   -0.208765    0.072054  0.00000000E+00
  201   33.128457   10.393063   15.730258    6.762683    0.841247    0.806964   -0.208765    0.072054  0.00000000E+00
  202   33.130534   10.395191   15.720265    6.760789    0.833157    0.809566   -0.208765    0.072054  0.00000000E+00
  203   33.132583   10.397310   15.710271    6.758895    0.825066    0.812138   -0.208765    0.072054  0.00000000E+00
  204   33.134606   10.399420   15.700278    6.757003    0.816973    0.814681   -0.208765    0.072054  0.00000000E+00
  205   33.136604   10.401522   15.690284    6.755112    0.808879    0.817193   -0.208765    0.072054  0.00000000E+00
  206   33.138576   10.403615   15.680290    6.753223    0.800783    0.819677   -0.208765    0.072054  0.00000000E+00
  207   33.140523   10.405699   15.670296    6.751334    0.792686    0.822131   -0.208765    0.072054  0.00000000E+00
  208   33.142445   10.407775   15.660302    6.749446    0.784588    0.824557   -0.208765    0.072053  0.00000000E+00
  209   33.144343   10.409843   15.650308    6.747559    0.776488    0.826954   -0.208765    0.072053  0.00000000E+00
  210   33.146217   10.411903   15.640314    6.745673    0.768387    0.829322   -0.208765    0.072053  0.00000000E+00
  211   33.148068   10.413955   15.630320    6.743788    0.760285    0.831662   -0.208765    0.072053  0.00000000E+00
  212   33.149895   10.415998   15.620325    6.741904    0.752182    0.833974   -0.208766    0.072053  0.00000000E+00
  213   33.151700   10.418034   15.610331    6.740020    0.744077    0.836258   -0.208766    0.072053  0.00000000E+00
  214   33.153482   10.420063   15.600336    6.738138    0.735971    0.838515   -0.208766    0.072053  0.00000000E+00
  215   33.155242   10.422083   15.590341    6.736256    0.727865    0.840744   -0.208766    0.072053  0.00000000E+00
  216   33.156980   10.424097   15.580347    6.734375    0.719757    0.842947   -0.208766    0.072053  0.00000000E+00
  217   33.158696   10.426102   15.570352    6.732494    0.711648    0.845122   -0.208766    0.072053  0.00000000E+00
  218   33.160392   10.428101   15.560357    6.730614    0.703538    0.847270   -0.208766    0.072053  0.00000000E+00
  219   33.162066   10.430092   15.550361    6.728735    0.695427    0.849392   -0.208766    0.072053  0.00000000E+00
  220   33.163720   10.432076   15.540366    6.726856    0.687316    0.851488   -0.208766    0.072053  0.00000000E+00
  221   33.165354   10.434053   15.530371    6.724978    0.679203    0.853558   -0.208766    0.072053  0.00000000E+00
  222   33.166967   10.436023   15.520375    6.723100    0.671090    0.855602   -0.208766    0.072053  0.00000000E+00
  223   33.168561   10.437987   15.510380    6.721223    0.662976    0.857620   -0.208766    0.072053  0.00000000E+00
  224   33.170136   10.439943   15.500384    6.719347    0.654861    0.859613   -0.208766    0.072053  0.00000000E+00
  225   33.171691   10.441893   15.490388    6.717470    0.646745    0.861580   -0.208766    0.072053  0.00000000E+00
  226   33.173228   10.443836   15.480392    6.715595    0.638629    0.863523   -0.208766    0.072053  0.00000000E+00
  227   33.174746   10.445773   15.470396    6.713719    0.630512    0.865441   -0.208766    0.072053  0.00000000E+00
  228   33.176245   10.447703   15.460400    6.711844    0.622394    0.867334   -0.208766    0.072053  0.00000000E+00
  229   33.177727   10.449627   15.450404    6.709969    0.614276    0.869204   -0.208766    0.072053  0.00000000E+00
  230   33.179191   10.451545   15.440408    6.708095    0.606157    0.871049   -0.208767    0.072053  0.00000000E+00
  231   33.180637   10.453456   15.430411    6.706221    0.598037    0.872870   -0.208767    0.072053  0.00000000E+00
  232   33.182066   10.455361   15.420415    6.704347    0.589917    0.874668   -0.208767    0.072053  0.00000000E+00
  233   33.183478   10.457261   15.410418    6.702473    0.581797    0.876442   -0.208767    0.072053  0.00000000E+00
  234   33.184873   10.459154   15.400422    6.700599    0.573676    0.878192   -0.208767    0.072053  0.00000000E+00
  235   33.186251   10.461041   15.390425    6.698726    0.565554    0.879920   -0.208767    0.072053  0.00000000E+00
  236   33.187613   10.462922   15.380428    6.696852    0.557433    0.881626   -0.208767    0.072053  0.00000000E+00
  237   33.188959   10.464797   15.370431    6.694979    0.549310    0.883308   -0.208767    0.072053  0.00000000E+00
  238   33.190288   10.466667   15.360434    6.693106    0.541188    0.884968   -0.208767    0.072053  0.00000000E+00
  239   33.191603   10.468531   15.350436    6.691234    0.533064    0.886607   -0.208767    0.072053  0.00000000E+00
  240   33.192901   10.470389   15.340439    6.689361    0.524941    0.888223   -0.208767    0.072053  0.00000000E+00
  241   33.194184   10.472242   15.330441    6.687488    0.516817    0.889818   -0.208767    0.072053  0.00000000E+00
  242   33.195452   10.474089   15.320444    6.685616    0.508693    0.891391   -0.208767    0.072053  0.00000000E+00
  243   33.196706   10.475931   15.310446    6.683743    0.500568    0.892943   -0.208767    0.072053  0.00000000E+00
  244   33.197944   10.477768   15.300448    6.681871    0.492443    0.894473   -0.208767    0.072053  0.00000000E+00
  245   33.199168   10.479599   15.290450    6.679998    0.484318    0.895983   -0.208767    0.072053  0.00000000E+00
  246   33.200378   10.481425   15.280452    6.678126    0.476193    0.897473   -0.208767    0.072053  0.00000000E+00
  247   33.201573   10.483245   15.270454    6.676253    0.468068    0.898941   -0.208767    0.072053  0.00000000E+00
  248   33.202755   10.485060   15.260456    6.674380    0.459942    0.900390   -0.208767    0.072053  0.00000000E+00
  249   33.203923   10.486871   15.250457    6.672507    0.451817    0.901818   -0.208767    0.072053  0.00000000E+00
  250   33.205077   10.488676   15.240459    6.670633    0.443691    0.903227   -0.208767    0.072053  0.00000000E+00
  251   33.206218   10.490476   15.230460    6.668760    0.435566    0.904615   -0.208767    0.072053  0.00000000E+00
  252   33.207345   10.492271   15.220461    6.666886    0.427441    0.905985   -0.208767    0.072053  0.00000000E+00
  253   33.208460   10.494061   15.210463    6.665011    0.419315    0.907335   -0.208767    0.072053  0.00000000E+00
  254   33.209561   10.495846   15.200464    6.663137    0.411190    0.908666   -0.208767    0.072053  0.00000000E+00
  255   33.210650   10.497627   15.190465    6.661262    0.403065    0.909977   -0.208768    0.072053  0.00000000E+00
  256   33.211727   10.499403   15.180465    6.659386    0.394940    0.911270   -0.208768    0.072053  0.00000000E+00
  257   33.212790   10.501173   15.170466    6.657510    0.386815    0.912545   -0.208768    0.072053  0.00000000E+00
  258   33.213842   10.502940   15.160467    6.655634    0.378691    0.913801   -0.208767    0.072053  0.00000000E+00
  259   33.214881   10.504701   15.150467    6.653757    0.370567    0.915039   -0.208767    0.072053  0.00000000E+00
  260   33.215909   10.506458   15.140467    6.651879    0.362444    0.916259   -0.208768    0.072053  0.00000000E+00
  261   33.216925   10.508210   15.130467    6.650001    0.354320    0.917461   -0.208768    0.072053  0.00000000E+00
  262   33.217929   10.509958   15.120468    6.648122    0.346198    0.918646   -0.208768    0.072053  0.00000000E+00
  263   33.218921   10.511701   15.110468    6.646242    0.338075    0.919812   -0.208768    0.072053  0.00000000E+00
